geometry,long_,issue_date,vehicle_ma,badge_numb,street_nam,objectid,issue_full,plate_type,route,license_st,comment_,vehicle_co,ticket_loc,lat,issue_time,violation_,violation1,vehicle_st,street_num,issue_agen,fine_amt
POINT (-71.0383 42.3705),-71.0383,2015-02-26T00:00:00.000Z,CHEV,275,CHELSEA ST,2401,2015-02-26T21:10:00.000Z,PA,EB,MA,,6,16 CHELSEA ST,42.3705,1899-12-30T16:10:00.000Z,311,DOUBLE PKG-ZONE B,PU,16,1,30
POINT (-71.0756 42.3515),-71.0756,2015-02-23T00:00:00.000Z,GMC,227,CLARENDON ST,10611,2015-02-23T16:42:00.000Z,CO,B01,MA,,8,CLARENDON ST / NEWBURY ST,42.3515,1899-12-30T11:42:00.000Z,92,METER FEE UNPAID,PU,0,1,25
POINT (-71.0673 42.363),-71.0673,2015-02-23T00:00:00.000Z,FORD,114,BLOSSOM ST,6876,2015-02-23T17:00:00.000Z,PA,A07,MA,,8,50 BLOSSOM ST,42.363,1899-12-30T12:00:00.000Z,99,OVER METER LIMIT,4D,50,1,25
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,DODG,114,NEW CHARDON ST,4097,2015-02-26T14:25:00.000Z,PA,A06,MA,NO STOPPING - RESTRICTIONS,3,25 NEW CHARDON ST,42.3621,1899-12-30T09:25:00.000Z,14,NO STOP OR STAND,PU,25,1,75
POINT (-71.0673 42.363),-71.0673,2015-02-24T00:00:00.000Z,NISS,114,BLOSSOM ST,6877,2015-02-24T15:51:00.000Z,PA,A05,MA,,8,50 BLOSSOM ST,42.363,1899-12-30T10:51:00.000Z,99,OVER METER LIMIT,4D,50,1,25
POINT (-71.1063 42.3326),-71.1063,2015-02-27T00:00:00.000Z,INFI,349,PEQUOT ST,14785,2015-02-27T20:05:00.000Z,PA,D04,MA,,1,PEQUOT ST / WAIT ST,42.3326,1899-12-30T15:05:00.000Z,329,OVER POST LIM-ZONE B,4D,0,1,25
POINT (-71.121 42.3529),-71.121,2015-02-25T00:00:00.000Z,AUDI,217,GARDNER ST,11573,2015-02-26T02:41:00.000Z,,F01,CT,,1,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T21:41:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0756 42.3515),-71.0756,2015-02-23T00:00:00.000Z,HOND,227,CLARENDON ST,10612,2015-02-23T16:39:00.000Z,PA,B01,MA,,8,CLARENDON ST / NEWBURY ST,42.3515,1899-12-30T11:39:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0844 42.3484),-71.0844,2015-02-25T00:00:00.000Z,DODG,102,BOYLSTON ST,9400,2015-02-26T00:21:00.000Z,,B07,NY,NO HP PLACARD,8,913 BOYLSTON ST,42.3484,1899-12-30T19:21:00.000Z,71,HP-DV PLATE,4D,913,1,120
POINT (-71.1063 42.3326),-71.1063,2015-02-27T00:00:00.000Z,BMW,349,PEQUOT ST,14786,2015-02-27T20:05:00.000Z,PA,D04,MA,,1,PEQUOT ST / WAIT ST,42.3326,1899-12-30T15:05:00.000Z,329,OVER POST LIM-ZONE B,4D,0,1,25
POINT (-71.121 42.3529),-71.121,2015-02-26T00:00:00.000Z,JEEP,278,GARDNER ST,11574,2015-02-27T02:26:00.000Z,PA,C02,MA,,1,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T21:26:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0816 42.3445),-71.0816,2015-02-28T00:00:00.000Z,FORD,272,ST BOTOLPH ST,1018,2015-02-28T19:26:00.000Z,CO,B10,MA,,8,115 ST BOTOLPH ST,42.3445,1899-12-30T14:26:00.000Z,92,METER FEE UNPAID,PU,115,1,25
POINT (-71.0673 42.363),-71.0673,2015-02-27T00:00:00.000Z,JEEP,114,BLOSSOM ST,6878,2015-02-27T15:47:00.000Z,PA,A06,MA,,7,50 BLOSSOM ST,42.363,1899-12-30T10:47:00.000Z,99,OVER METER LIMIT,4D,50,1,25
POINT (-71.0806 42.3522),-71.0806,2015-02-28T00:00:00.000Z,LEXU,215,EXETER ST,2402,2015-03-01T01:51:00.000Z,PA,B01,MA,,1,16 EXETER ST,42.3522,1899-12-30T20:51:00.000Z,63,RESIDENT PARK ONLY,4D,16,1,40
POINT (-71.0617 42.3621),-71.0617,2015-02-25T00:00:00.000Z,FORD,262,NEW CHARDON ST,4098,2015-02-25T13:49:00.000Z,CO,A05,MA,NO STOPPING - RESTRICTIONS,7,25 NEW CHARDON ST,42.3621,1899-12-30T08:49:00.000Z,14,NO STOP OR STAND,VN,25,1,75
POINT (-71.057 42.3194),-71.057,2015-02-24T00:00:00.000Z,FORD,201,DORCHESTER AVE,9411,2015-02-24T16:39:00.000Z,PA,DOR,MA,,6,915 DORCHESTER AVE,42.3194,1899-12-30T11:39:00.000Z,324,B - BUS STOP/STAND,VN,915,1,100
POINT (-71.1063 42.3326),-71.1063,2015-02-28T00:00:00.000Z,NISS,276,PEQUOT ST,14787,2015-02-28T18:47:00.000Z,,D05,FL,NO STOPPING - ANYTIME,8,PEQUOT ST / WAIT ST,42.3326,1899-12-30T13:47:00.000Z,14,NO STOP OR STAND,4D,0,1,75
POINT (-71.121 42.3529),-71.121,2015-02-25T00:00:00.000Z,CHEV,375,GARDNER ST,11575,2015-02-26T02:40:00.000Z,,C04,NJ,,7,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T21:40:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0673 42.363),-71.0673,2015-02-23T00:00:00.000Z,FORD,114,BLOSSOM ST,6879,2015-02-23T18:12:00.000Z,CO,A06,MA,,7,50 BLOSSOM ST,42.363,1899-12-30T13:12:00.000Z,99,OVER METER LIMIT,VN,50,1,25
POINT (-71.0816 42.3445),-71.0816,2015-02-24T00:00:00.000Z,MITS,243,ST BOTOLPH ST,1019,2015-02-24T14:54:00.000Z,PA,B02,MA,TWO WAY STREET,1,115 ST BOTOLPH ST,42.3445,1899-12-30T09:54:00.000Z,315,LESS 10FT FIRELANE,4D,115,1,100
POINT (-71.1005 42.3271),-71.1005,2015-02-24T00:00:00.000Z,CHEV,349,FISHER AVE,2403,2015-02-24T21:34:00.000Z,,D04,NY,,6,16 FISHER AVE,42.3271,1899-12-30T16:34:00.000Z,329,OVER POST LIM-ZONE B,4D,16,1,25
POINT (-71.0756 42.3515),-71.0756,2015-02-23T00:00:00.000Z,DODG,227,CLARENDON ST,10613,2015-02-23T16:45:00.000Z,PA,B01,MA,,4,CLARENDON ST / NEWBURY ST,42.3515,1899-12-30T11:45:00.000Z,92,METER FEE UNPAID,PU,0,1,25
POINT (-71.057 42.3194),-71.057,2015-02-25T00:00:00.000Z,FORD,440,DORCHESTER AVE,9412,2015-02-26T03:34:00.000Z,PA,DOR,MA,,2,915 DORCHESTER AVE,42.3194,1899-12-30T22:34:00.000Z,324,B - BUS STOP/STAND,4D,915,1,100
POINT (-71.0617 42.3621),-71.0617,2015-02-27T00:00:00.000Z,HOND,299,NEW CHARDON ST,4099,2015-02-27T21:09:00.000Z,PA,A05,MA,4PM-6PM. NO STOPPING - RESTRICTIONS,8,25 NEW CHARDON ST,42.3621,1899-12-30T16:09:00.000Z,14,NO STOP OR STAND,2D,25,1,75
POINT (-71.0776 42.3839),-71.0776,2015-02-23T00:00:00.000Z,JEEP,162,PERKINS ST,14788,2015-02-23T11:41:00.000Z,PA,CHAS,MA,,1,PERKINS ST / BRIGHTON ST,42.3839,1899-12-30T06:41:00.000Z,63,RESIDENT PARK ONLY,2D,0,1,40
POINT (-71.121 42.3529),-71.121,2015-02-26T00:00:00.000Z,TOYT,217,GARDNER ST,11576,2015-02-26T23:16:00.000Z,PA,F01,MA,,2,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T18:16:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0673 42.363),-71.0673,2015-02-26T00:00:00.000Z,HOND,114,BLOSSOM ST,6880,2015-02-26T15:56:00.000Z,PA,A06,MA,,8,50 BLOSSOM ST,42.363,1899-12-30T10:56:00.000Z,99,OVER METER LIMIT,4D,50,1,25
POINT (-71.0756 42.3515),-71.0756,2015-02-23T00:00:00.000Z,NISS,227,CLARENDON ST,10614,2015-02-23T16:43:00.000Z,,B01,NH,EXP: NONE,8,CLARENDON ST / NEWBURY ST,42.3515,1899-12-30T11:43:00.000Z,323,EXPIRED INSPECTION,VN,0,1,40
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,HOND,114,NEW CHARDON ST,4100,2015-02-26T14:26:00.000Z,PA,A06,MA,NO STOPPING - RESTRICTIONS,3,25 NEW CHARDON ST,42.3621,1899-12-30T09:26:00.000Z,14,NO STOP OR STAND,4D,25,1,75
POINT (-71.057 42.3194),-71.057,2015-02-25T00:00:00.000Z,HOND,440,DORCHESTER AVE,9413,2015-02-26T03:35:00.000Z,PA,DOR,MA,,8,915 DORCHESTER AVE,42.3194,1899-12-30T22:35:00.000Z,324,B - BUS STOP/STAND,4D,915,1,100
POINT (-71.1136 42.2995),-71.1136,2015-02-26T00:00:00.000Z,MERZ,116,HYDE PARK AVE,2404,2015-02-26T20:04:00.000Z,PA,JP,MA,,1,16 HYDE PARK AVE,42.2995,1899-12-30T15:04:00.000Z,329,OVER POST LIM-ZONE B,FW,16,1,25
POINT (-71.0816 42.3445),-71.0816,2015-02-28T00:00:00.000Z,NISS,272,ST BOTOLPH ST,1020,2015-02-28T19:28:00.000Z,PA,B10,MA,,7,115 ST BOTOLPH ST,42.3445,1899-12-30T14:28:00.000Z,92,METER FEE UNPAID,4D,115,1,25
POINT (-71.0776 42.3839),-71.0776,2015-02-24T00:00:00.000Z,JEEP,162,PERKINS ST,14789,2015-02-24T11:44:00.000Z,PA,CHAS,MA,,1,PERKINS ST / BRIGHTON ST,42.3839,1899-12-30T06:44:00.000Z,63,RESIDENT PARK ONLY,2D,0,1,40
POINT (-71.0673 42.363),-71.0673,2015-02-23T00:00:00.000Z,TOYT,114,BLOSSOM ST,6881,2015-02-23T17:02:00.000Z,PA,A07,MA,BROKE 1 HOUR,1,50 BLOSSOM ST,42.363,1899-12-30T12:02:00.000Z,92,METER FEE UNPAID,4D,50,1,25
POINT (-71.0756 42.3515),-71.0756,2015-02-23T00:00:00.000Z,FORD,227,CLARENDON ST,10615,2015-02-23T16:38:00.000Z,PA,B01,MA,EXP: 0813,2,CLARENDON ST / NEWBURY ST,42.3515,1899-12-30T11:38:00.000Z,323,EXPIRED INSPECTION,4D,0,1,40
POINT (-71.0617 42.3621),-71.0617,2015-02-25T00:00:00.000Z,VOLK,105,NEW CHARDON ST,4101,2015-02-25T23:47:00.000Z,PA,A06,MA,,1,25 NEW CHARDON ST,42.3621,1899-12-30T18:47:00.000Z,92,METER FEE UNPAID,4D,25,1,25
POINT (-71.121 42.3529),-71.121,2015-02-25T00:00:00.000Z,TOYT,217,GARDNER ST,11577,2015-02-25T23:02:00.000Z,PA,F01,MA,,8,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T18:02:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.072 42.3522),-71.072,2015-02-24T00:00:00.000Z,UPS,183,NEWBURY ST,2405,2015-02-24T18:23:00.000Z,CO,B01,MA,,3,16 NEWBURY ST,42.3522,1899-12-30T13:23:00.000Z,93,DOUBLE PARK ZONE A,TK,16,1,45
POINT (-71.121 42.3529),-71.121,2015-02-24T00:00:00.000Z,INFI,109,GARDNER ST,11578,2015-02-25T03:42:00.000Z,PA,F01,MA,,8,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T22:42:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.1148 42.2975),-71.1148,2015-02-27T00:00:00.000Z,HOND,206,HYDE PARK AVE,9415,2015-02-27T15:04:00.000Z,,JP,CT,,1,92 HYDE PARK AVE,42.2975,1899-12-30T10:04:00.000Z,63,RESIDENT PARK ONLY,4D,92,1,40
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,MITS,114,NEW CHARDON ST,4102,2015-02-26T14:22:00.000Z,PA,A06,MA,NO STOPPING - RESTRICTIONS,8,25 NEW CHARDON ST,42.3621,1899-12-30T09:22:00.000Z,14,NO STOP OR STAND,4D,25,1,75
POINT (-71.1276 42.3509),-71.1276,2015-02-28T00:00:00.000Z,JEEP,157,COMMONWEALTH AVE,1026,2015-02-28T22:48:00.000Z,PA,F01,MA,,7,1153 COMMONWEALTH AVE,42.3509,1899-12-30T17:48:00.000Z,315,LESS 10FT FIRELANE,4D,1153,1,100
POINT (-71.1498 42.344),-71.1498,2015-02-24T00:00:00.000Z,HOND,203,NOTTINGHILL RD,2409,2015-02-24T21:45:00.000Z,PA,F4A,MA,,8,16 NOTTINGHILL RD,42.344,1899-12-30T16:45:00.000Z,63,RESIDENT PARK ONLY,4D,16,1,40
POINT (-71.0673 42.363),-71.0673,2015-02-25T00:00:00.000Z,HOND,114,BLOSSOM ST,6882,2015-02-25T16:24:00.000Z,PA,A06,MA,,8,50 BLOSSOM ST,42.363,1899-12-30T11:24:00.000Z,99,OVER METER LIMIT,4D,50,1,25
POINT (-71.0748 42.3498),-71.0748,2015-02-26T00:00:00.000Z,BUIC,234,CLARENDON ST,10617,2015-02-26T17:05:00.000Z,PA,B12,MA,NO STOPPING - ANYTIME,7,CLARENDON ST / ST JAMES AVE,42.3498,1899-12-30T12:05:00.000Z,14,NO STOP OR STAND,4D,0,1,75
POINT (-71.0658 42.3423),-71.0658,2015-02-26T00:00:00.000Z,VOLV,232,PERRY ST,14790,2015-02-26T15:28:00.000Z,PA,E07,MA,,2,PERRY ST / HARRISON AVE,42.3423,1899-12-30T10:28:00.000Z,316,SIDEWALK,4D,0,1,65
POINT (-71.0763 42.3533),-71.0763,2015-02-27T00:00:00.000Z,COOP,243,MARLBOROUGH ST,9416,2015-02-27T13:27:00.000Z,PA,B02,MA,,4,92 MARLBOROUGH ST,42.3533,1899-12-30T08:27:00.000Z,92,METER FEE UNPAID,2D,92,1,25
POINT (-71.121 42.3529),-71.121,2015-02-23T00:00:00.000Z,KIA,375,GARDNER ST,11579,2015-02-23T20:52:00.000Z,PA,F01,MA,,6,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T15:52:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,TOYT,262,NEW CHARDON ST,4103,2015-02-26T14:27:00.000Z,PA,A05,MA,NO STOPPING - RESTRICTIONS,8,25 NEW CHARDON ST,42.3621,1899-12-30T09:27:00.000Z,14,NO STOP OR STAND,4D,25,1,75
POINT (-71.0679 42.3499),-71.0679,2015-02-26T00:00:00.000Z,TOYT,279,PIEDMONT ST,2410,2015-02-26T22:06:00.000Z,PA,E02,MA,,8,16 PIEDMONT ST,42.3499,1899-12-30T17:06:00.000Z,63,RESIDENT PARK ONLY,4D,16,1,40
POINT (-71.1306 42.3526),-71.1306,2015-02-28T00:00:00.000Z,HOND,230,BRIGHTON AVE,1027,2015-03-01T03:04:00.000Z,PA,F03,MA,,2,116 BRIGHTON AVE,42.3526,1899-12-30T22:04:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
POINT (-71.1435 42.3431),-71.1435,2015-02-23T00:00:00.000Z,HOND,212,CLAYMOSS RD,10632,2015-02-23T16:59:00.000Z,PA,F02,MA,,1,CLAYMOSS RD / COMMONWEALTH AVE,42.3431,1899-12-30T11:59:00.000Z,86,OVER POSTED LIMIT,4D,0,1,25
POINT (-71.0996 42.3431),-71.0996,2015-02-27T00:00:00.000Z,FORD,840,PETERBOROUGH ST,14791,2015-02-27T13:20:00.000Z,PA,TOW,MA,,1,PETERBOROUGH ST / KILMARNOCK ST,42.3431,1899-12-30T08:20:00.000Z,20,NO PARKING,4D,0,1,55
POINT (-71.0763 42.3533),-71.0763,2015-02-27T00:00:00.000Z,SUBA,243,MARLBOROUGH ST,9417,2015-02-27T13:28:00.000Z,PA,B02,MA,,4,92 MARLBOROUGH ST,42.3533,1899-12-30T08:28:00.000Z,92,METER FEE UNPAID,4D,92,1,25
POINT (-71.064 42.2998),-71.064,2015-02-26T00:00:00.000Z,FORD,272,CHARLES ST,6883,2015-02-26T16:06:00.000Z,CO,A07,MA,NO COMMERCIAL ID. OVER METER LIMIT 2 HOUR LIMIT,1,50 CHARLES ST,42.2998,1899-12-30T11:06:00.000Z,99,OVER METER LIMIT,PU,50,1,25
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,TOYT,114,NEW CHARDON ST,4104,2015-02-26T14:23:00.000Z,PA,A06,MA,NO STOPPING - RESTRICTIONS,8,25 NEW CHARDON ST,42.3621,1899-12-30T09:23:00.000Z,14,NO STOP OR STAND,4D,25,1,75
POINT (-71.1435 42.3431),-71.1435,2015-02-23T00:00:00.000Z,HOND,212,CLAYMOSS RD,10633,2015-02-23T16:59:00.000Z,PA,F02,MA,,7,CLAYMOSS RD / COMMONWEALTH AVE,42.3431,1899-12-30T11:59:00.000Z,86,OVER POSTED LIMIT,4D,0,1,25
POINT (-71.0565 42.3637),-71.0565,2015-02-26T00:00:00.000Z,HYUN,374,STILLMAN ST,2411,2015-02-26T17:51:00.000Z,PA,A01,MA,,7,16 STILLMAN ST,42.3637,1899-12-30T12:51:00.000Z,315,LESS 10FT FIRELANE,4D,16,1,100
POINT (-71.1306 42.3526),-71.1306,2015-02-28T00:00:00.000Z,TOYT,230,BRIGHTON AVE,1028,2015-03-01T03:06:00.000Z,PA,F03,MA,,8,116 BRIGHTON AVE,42.3526,1899-12-30T22:06:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
POINT (-71.0996 42.3431),-71.0996,2015-02-27T00:00:00.000Z,INFI,840,PETERBOROUGH ST,14792,2015-02-27T13:21:00.000Z,PA,TOW,MA,,1,PETERBOROUGH ST / KILMARNOCK ST,42.3431,1899-12-30T08:21:00.000Z,20,NO PARKING,4D,0,1,55
POINT (-71.121 42.3529),-71.121,2015-02-23T00:00:00.000Z,VOLK,375,GARDNER ST,11580,2015-02-23T20:53:00.000Z,PA,F01,MA,,1,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T15:53:00.000Z,92,METER FEE UNPAID,4D,0,1,25
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,HOND,262,NEW CHARDON ST,4105,2015-02-26T17:52:00.000Z,PA,A05,MA,,8,25 NEW CHARDON ST,42.3621,1899-12-30T12:52:00.000Z,92,METER FEE UNPAID,4D,25,1,25
POINT (-71.064 42.2998),-71.064,2015-02-26T00:00:00.000Z,FORD,272,CHARLES ST,6884,2015-02-26T13:47:00.000Z,CO,A07,MA,,1,50 CHARLES ST,42.2998,1899-12-30T08:47:00.000Z,92,METER FEE UNPAID,PU,50,1,25
POINT (-71.1435 42.3431),-71.1435,2015-02-23T00:00:00.000Z,HOND,212,CLAYMOSS RD,10634,2015-02-23T17:01:00.000Z,,F02,CT,,2,CLAYMOSS RD / COMMONWEALTH AVE,42.3431,1899-12-30T12:01:00.000Z,86,OVER POSTED LIMIT,4D,0,1,25
POINT (-71.1326 42.3528),-71.1326,2015-02-24T00:00:00.000Z,HOND,359,BRIGHTON AVE,2412,2015-02-25T03:15:00.000Z,PA,F04,MA,,8,160 BRIGHTON AVE,42.3528,1899-12-30T22:15:00.000Z,324,B - BUS STOP/STAND,4D,160,1,100
POINT (-71.0553 42.3592),-71.0553,2015-02-28T00:00:00.000Z,FORD,371,STATE ST,9422,2015-02-28T15:19:00.000Z,,A11,CT,,7,92 STATE ST,42.3592,1899-12-30T10:19:00.000Z,38,LOADING ZONE,4D,92,1,55
POINT (-71.0599 42.3536),-71.0599,2015-02-25T00:00:00.000Z,FORD,198,CHAUNCY ST,6885,2015-02-25T16:09:00.000Z,CO,A18,MA,,8,50 CHAUNCY ST,42.3536,1899-12-30T11:09:00.000Z,20,NO PARKING,VN,50,1,55
POINT (-71.0678 42.3603),-71.0678,2015-02-27T00:00:00.000Z,SATU,120,PHILLIP ST,14793,2015-02-27T18:47:00.000Z,PA,A08,MA,NO STOPPING - ANYTIME,8,PHILLIP ST / ANDERSON ST,42.3603,1899-12-30T13:47:00.000Z,14,NO STOP OR STAND,4D,0,1,75
POINT (-71.0617 42.3621),-71.0617,2015-02-26T00:00:00.000Z,NISS,262,NEW CHARDON ST,4106,2015-02-26T17:55:00.000Z,PA,A05,MA,,2,25 NEW CHARDON ST,42.3621,1899-12-30T12:55:00.000Z,92,METER FEE UNPAID,4D,25,1,25
POINT (-71.1306 42.3526),-71.1306,2015-02-28T00:00:00.000Z,CHEV,185,BRIGHTON AVE,1029,2015-03-01T03:06:00.000Z,,F05,NC,,7,116 BRIGHTON AVE,42.3526,1899-12-30T22:06:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
POINT (-71.1326 42.3528),-71.1326,2015-02-25T00:00:00.000Z,CHEV,212,BRIGHTON AVE,2413,2015-02-25T19:13:00.000Z,PA,F05,MA,,8,160 BRIGHTON AVE,42.3528,1899-12-30T14:13:00.000Z,324,B - BUS STOP/STAND,4D,160,1,100
POINT (-71.121 42.3529),-71.121,2015-02-25T00:00:00.000Z,TOYT,278,GARDNER ST,11581,2015-02-26T02:40:00.000Z,PA,C02,MA,,8,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T21:40:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.1451 42.3441),-71.1451,2015-02-25T00:00:00.000Z,TOYT,338,CLAYMOSS RD,10635,2015-02-26T04:56:00.000Z,PA,F06,MA,,1,CLAYMOSS RD / EUSTON RD,42.3441,1899-12-30T23:56:00.000Z,51,W/IN 20 FT INTERSECT,4D,0,1,40
POINT (-71.0553 42.3592),-71.0553,2015-02-26T00:00:00.000Z,FORD,235,STATE ST,9423,2015-02-26T15:43:00.000Z,CO,A11,MA,,7,92 STATE ST,42.3592,1899-12-30T10:43:00.000Z,38,LOADING ZONE,VN,92,1,55
POINT (-71.0553 42.3592),-71.0553,2015-02-27T00:00:00.000Z,FORD,310,STATE ST,9424,2015-02-27T19:14:00.000Z,CO,A11,MA,,7,92 STATE ST,42.3592,1899-12-30T14:14:00.000Z,38,LOADING ZONE,VN,92,1,55
POINT (-71.1326 42.3528),-71.1326,2015-02-24T00:00:00.000Z,GMC,203,BRIGHTON AVE,2414,2015-02-25T03:16:00.000Z,PA,F4A,MA,,1,160 BRIGHTON AVE,42.3528,1899-12-30T22:16:00.000Z,324,B - BUS STOP/STAND,4D,160,1,100
POINT (-71.0617 42.3621),-71.0617,2015-02-25T00:00:00.000Z,HOND,262,NEW CHARDON ST,4107,2015-02-25T14:20:00.000Z,PA,A05,MA,NO STOPPING - RESTRICTIONS,8,25 NEW CHARDON ST,42.3621,1899-12-30T09:20:00.000Z,14,NO STOP OR STAND,4D,25,1,75
POINT (-71.1306 42.3526),-71.1306,2015-02-25T00:00:00.000Z,MERZ,246,BRIGHTON AVE,1030,2015-02-25T19:23:00.000Z,PA,F02,MA,,7,116 BRIGHTON AVE,42.3526,1899-12-30T14:23:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
POINT (-71.121 42.3529),-71.121,2015-02-25T00:00:00.000Z,JEEP,360,GARDNER ST,11582,2015-02-26T03:30:00.000Z,PA,F01,MA,,1,GARDNER ST / BABCOCK ST,42.3529,1899-12-30T22:30:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.0375 42.3712),-71.0375,2015-02-26T00:00:00.000Z,NISS,275,CHELSEA ST,6886,2015-02-26T16:52:00.000Z,PA,EB,MA,,4,50 CHELSEA ST,42.3712,1899-12-30T11:52:00.000Z,63,RESIDENT PARK ONLY,VN,50,1,40
POINT (-71.0553 42.3592),-71.0553,2015-02-24T00:00:00.000Z,CHEV,235,STATE ST,9425,2015-02-24T13:38:00.000Z,CO,A11,MA,NO COMMERCIAL ID,7,92 STATE ST,42.3592,1899-12-30T08:38:00.000Z,38,LOADING ZONE,PU,92,1,55
POINT (-71.0345 42.3739),-71.0345,2015-02-24T00:00:00.000Z,HOND,275,CHELSEA ST,2415,2015-02-24T22:29:00.000Z,PA,EB,MA,,8,160 CHELSEA ST,42.3739,1899-12-30T17:29:00.000Z,63,RESIDENT PARK ONLY,4D,160,1,40
POINT (-71.1451 42.3441),-71.1451,2015-02-25T00:00:00.000Z,FORD,338,CLAYMOSS RD,10636,2015-02-25T07:31:00.000Z,PA,F06,MA,,7,CLAYMOSS RD / EUSTON RD,42.3441,1899-12-30T02:31:00.000Z,51,W/IN 20 FT INTERSECT,VN,0,1,40
POINT (-71.0697 42.3497),-71.0697,2015-02-23T00:00:00.000Z,FORD,111,PIEDMONT ST,14794,2015-02-23T12:46:00.000Z,,E02,NH,,7,PIEDMONT ST / ARLINGTON ST,42.3497,1899-12-30T07:46:00.000Z,77,DRIVEWAY,PU,0,1,25
POINT (-71.0721 42.2741),-71.0721,2015-02-24T00:00:00.000Z,DODG,201,OLD MORTON ST,4108,2015-02-24T17:45:00.000Z,PA,DOR,MA,,8,25 OLD MORTON ST,42.2741,1899-12-30T12:45:00.000Z,315,LESS 10FT FIRELANE,4D,25,1,100
POINT (-71.1306 42.3526),-71.1306,2015-02-26T00:00:00.000Z,HOND,375,BRIGHTON AVE,1031,2015-02-27T02:19:00.000Z,PA,C03,MA,,8,116 BRIGHTON AVE,42.3526,1899-12-30T21:19:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
POINT (-71.0553 42.3592),-71.0553,2015-02-25T00:00:00.000Z,FORD,235,STATE ST,9426,2015-02-25T16:22:00.000Z,CO,A11,MA,,7,92 STATE ST,42.3592,1899-12-30T11:22:00.000Z,38,LOADING ZONE,VN,92,1,55
POINT (-71.0345 42.3739),-71.0345,2015-02-25T00:00:00.000Z,CHEV,275,CHELSEA ST,2416,2015-02-25T16:46:00.000Z,PA,EB,MA,RPP EXPIRED,4,160 CHELSEA ST,42.3739,1899-12-30T11:46:00.000Z,63,RESIDENT PARK ONLY,4D,160,1,40
POINT (-71.0685 42.3499),-71.0685,2015-02-24T00:00:00.000Z,DODG,157,PIEDMONT ST,14795,2015-02-24T20:43:00.000Z,,E02,MD,,4,PIEDMONT ST / CHURCH ST,42.3499,1899-12-30T15:43:00.000Z,63,RESIDENT PARK ONLY,4D,0,1,40
POINT (-71.1589 42.2866),-71.1589,2015-02-25T00:00:00.000Z,TOYT,162,PARK ST,4109,2015-02-25T15:13:00.000Z,PA,CHAS,MA,,2,25 PARK ST,42.2866,1899-12-30T10:13:00.000Z,63,RESIDENT PARK ONLY,4D,25,1,40
POINT (-71.074 42.3526),-71.074,2015-02-28T00:00:00.000Z,KIA,248,COMMONWEALTH AVE,6887,2015-02-28T13:23:00.000Z,PA,B01,MA,EXP: 01-15,1,50 COMMONWEALTH AVE,42.3526,1899-12-30T08:23:00.000Z,323,EXPIRED INSPECTION,4D,50,1,40
POINT (-71.0634 42.3748),-71.0634,2015-02-26T00:00:00.000Z,NISS,162,WARREN ST,9427,2015-02-26T17:09:00.000Z,PA,CHAS,MA,,2,92 WARREN ST,42.3748,1899-12-30T12:09:00.000Z,63,RESIDENT PARK ONLY,PU,92,1,40
POINT (-71.1306 42.3526),-71.1306,2015-02-26T00:00:00.000Z,HOND,278,BRIGHTON AVE,1032,2015-02-27T02:19:00.000Z,PA,C02,MA,,2,116 BRIGHTON AVE,42.3526,1899-12-30T21:19:00.000Z,324,B - BUS STOP/STAND,4D,116,1,100
